ElapsedTime,CurrentSOC,TargetSOC,PredictedSOC,Power,Status,TargetPower
00:02:14,0.0,0.0,0.0,0,Standby,0.0
00:02:33,0.0,0.0,0.0,0,Standby,0.0
00:02:48,0.0,0.0,0.0,0,Standby,0.0
00:03:04,0.0,0.0,0.0,0,Standby,0.0
00:03:25,0.0,0.0,0.0,0,Standby,0.0
00:03:50,0.0,0.0,0.0,0,Standby,0.0
00:04:14,0.0,0.0,0.0,0,Standby,0.0
00:04:39,0.0,0.0,0.0,0,Standby,0.0
00:04:54,0.0,0.0,0.0,0,Standby,0.0
00:05:12,0.0,0.0,0.0,0,Standby,0.0
00:05:34,0.0,0.0,0.0,0,Standby,0.0
00:05:49,0.0,0.0,0.0,0,Standby,0.0
00:06:05,0.0,0.0,0.0,0,Standby,0.0
00:06:20,0.0,0.0,0.0,0,Standby,0.0
00:06:36,0.0,0.0,0.0,0,Standby,0.0
00:06:51,0.0,0.0,0.0,0,Standby,0.0
00:07:07,0.0,0.0,0.0,0,Standby,0.0
00:07:29,0.0,0.0,0.0,0,Standby,0.0
00:07:44,0.0,0.0,0.0,0,Standby,0.0
00:07:59,0.0,0.0,0.0,0,Standby,0.0
00:08:15,0.0,0.0,0.0,0,Standby,0.0
00:08:31,0.0,0.0,0.0,0,Standby,0.0
00:08:46,0.0,0.0,0.0,0,Standby,0.0
00:09:11,0.0,0.0,0.0,0,Standby,0.0
00:09:35,0.0,0.0,0.0,0,Standby,0.0
00:09:59,0.0,0.0,0.0,0,Standby,0.0
00:10:24,0.0,0.0,0.0,0,Standby,0.0
00:10:39,0.0,0.0,0.0,0,Standby,0.0
00:10:55,0.0,0.0,0.0,0,Standby,0.0
00:11:10,0.0,0.0,0.0,0,Standby,0.0
00:11:29,0.0,0.0,0.0,0,Standby,0.0
00:11:44,0.0,0.0,0.0,0,Standby,0.0
00:12:00,0.0,0.0,0.0,0,Standby,0.0
00:12:15,0.0,0.0,0.0,0,Standby,0.0
00:12:31,0.0,0.0,0.0,0,Standby,0.0
00:12:46,0.0,0.0,0.0,0,Standby,0.0
00:13:01,0.0,0.0,0.0,0,Standby,0.0
00:13:16,0.0,0.0,0.0,0,Standby,0.0
00:13:32,0.0,0.0,0.0,0,Standby,0.0
00:13:53,0.0,0.0,0.0,0,Standby,0.0
00:14:09,0.0,0.0,0.0,0,Standby,0.0
00:14:24,0.0,0.0,0.0,0,Standby,0.0
